clade	test	back	pval	kval
Artiodactyla	Bos_taurus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0028	50.00
Artiodactyla	Bubalus_bubalis	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.5323	0.00
Artiodactyla	Bubalus_carabanensis	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0182	50.00
Artiodactyla	Budorcas_taxicolor	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0068	50.00
Artiodactyla	Camelus_bactrianus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	1.0000	50.00
Artiodactyla	Camelus_dromedarius	`Vicugna_pacos,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.1469	0.00
Artiodactyla	Camelus_ferus	`Vicugna_pacos,Camelus_dromedarius,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0585	1.70
Artiodactyla	Capra_hircus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0024	50.00
Artiodactyla	Cervus_canadensis	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.1643	0.15
Artiodactyla	Cervus_elaphus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.2341	0.00
Artiodactyla	Delphinapterus_leucas	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.1514	0.22
Artiodactyla	Globicephala_melas	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.3095	0.00
Artiodactyla	Lagenorhynchus_obliquidens	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0645	0.12
Artiodactyla	Lipotes_vexillifer	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0000	0.05
Artiodactyla	Monodon_monoceros	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.2436	0.25
Artiodactyla	Moschus_berezovskii	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.4560	50.00
Artiodactyla	Odocoileus_virginianus_texanus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0729	50.00
Artiodactyla	Orcinus_orca	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.1184	0.61
Artiodactyla	Oryx_dammah	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.1943	50.00
Artiodactyla	Ovis_aries	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.1564	0.48
Artiodactyla	Phacochoerus_africanus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Sus_scrofa,Node53,Node7`	0.7031	50.00
Artiodactyla	Physeter_catodon	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0000	0.09
Artiodactyla	Sus_scrofa	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Node53,Node7`	0.6051	45.72
Artiodactyla	Tursiops_truncatus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	0.0247	0.09
Artiodactyla	Vicugna_pacos	`Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node15,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node22,Node20,Node18,Node14,Node12,Node10,Balaenoptera_musculus,Balaenoptera_acutorostrata_scammoni,Node25,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison_bison,Node34,Bos_taurus,Node33,Bubalus_bubalis,Bubalus_carabanensis,Node38,Node32,Oryx_dammah,Capra_hircus,Ovis_aries,Node44,Budorcas_taxicolor,Node43,Node41,Node31,Node29,Cervus_canadensis,Cervus_elaphus,Node49,Odocoileus_virginianus_texanus,Node48,Node28,Node8,Phacochoerus_africanus,Sus_scrofa,Node53,Node7`	1.0000	1.53
Aves_group1	Anas_platyrhynchos	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Aythya_fuligula,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	0.3416	0.41
Aves_group1	Apteryx_australis_mantelli	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	0.7223	0.81
Aves_group1	Apteryx_rowi	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_australis_mantelli,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	0.3191	5.81
Aves_group1	Aythya_fuligula	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	0.1616	50.00
Aves_group1	Cygnus_atratus	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Oxyura_jamaicensis,Node13,Node9`	0.0527	50.00
Aves_group1	Dromaius_novaehollandiae	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	0.5559	1.29
Aves_group1	Nothoprocta_perdicaria	`Struthio_camelus_australis,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	1.0000	1.11
Aves_group1	Oxyura_jamaicensis	`Struthio_camelus_australis,Nothoprocta_perdicaria,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Cygnus_atratus,Node13,Node9`	0.0036	0.04
Aves_group1	Struthio_camelus_australis	`Nothoprocta_perdicaria,Apteryx_australis_mantelli,Apteryx_rowi,Node5,Dromaius_novaehollandiae,Node4,Node2,Anas_platyrhynchos,Aythya_fuligula,Node10,Cygnus_atratus,Oxyura_jamaicensis,Node13,Node9`	0.0247	3.68
Aves_group2	Aptenodytes_forsteri	`Chaetura_pelagica,Apus_apus,Nipponia_nippon,Egretta_garzetta,Node9,Pygoscelis_adeliae,Node12,Node8,Eurypyga_helias,Node7,Grus_americana,Node6,Rissa_tridactyla,Charadrius_vociferus,Node17,Node5,Mesitornis_unicolor,Columba_livia,Node20,Node4,Opisthocomus_hoazin,Node3`	0.0151	1.61
Aves_group2	Apus_apus	`Chaetura_pelagica,Nipponia_nippon,Egretta_garzetta,Node9,Pygoscelis_adeliae,Aptenodytes_forsteri,Node12,Node8,Eurypyga_helias,Node7,Grus_americana,Node6,Rissa_tridactyla,Charadrius_vociferus,Node17,Node5,Mesitornis_unicolor,Columba_livia,Node20,Node4,Opisthocomus_hoazin,Node3`	0.1668	0.63
Aves_group2	Chaetura_pelagica	`Apus_apus,Nipponia_nippon,Egretta_garzetta,Node9,Pygoscelis_adeliae,Aptenodytes_forsteri,Node12,Node8,Eurypyga_helias,Node7,Grus_americana,Node6,Rissa_tridactyla,Charadrius_vociferus,Node17,Node5,Mesitornis_unicolor,Columba_livia,Node20,Node4,Opisthocomus_hoazin,Node3`	0.5987	0.89
